shot_id,loc_x,loc_y,minutes_remaining,seconds_remaining,period,playoffs,shot_distance,seconds_left_in_period,game_year,game_month,game_dayofweek,action_type,combined_shot_type,season,shot_type,shot_zone_area,shot_zone_basic,shot_zone_range,opponent,home_away
18194,-101,39,6,21,4,0,10,381,2012,1,6,Running Jump Shot,Jump Shot,2011-12,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,DEN,away
18197,-7,12,2,47,4,0,1,167,2012,1,6,Reverse Layup Shot,Layup,2011-12,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,DEN,away
18213,-193,211,0,42,2,0,28,42,2012,1,1,Jump Shot,Jump Shot,2011-12,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,HOU,home
18214,-114,236,0,24,2,0,26,24,2012,1,1,Jump Shot,Jump Shot,2011-12,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,HOU,home
18221,-172,194,0,1,3,0,25,1,2012,1,1,Jump Shot,Jump Shot,2011-12,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,HOU,home
18227,-10,291,1,40,4,0,29,100,2012,1,1,Jump Shot,Jump Shot,2011-12,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,HOU,home
18239,6,1,2,55,2,0,0,175,2012,1,3,Driving Layup Shot,Layup,2011-12,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,POR,away
18245,34,80,7,24,3,0,8,444,2012,1,3,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,POR,away
18266,-40,37,8,39,3,0,5,519,2012,1,4,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,GSW,home
18267,-13,12,5,47,3,0,1,347,2012,1,4,Layup Shot,Layup,2011-12,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,GSW,home
18274,99,242,0,1,3,0,26,1,2012,1,4,Jump Shot,Jump Shot,2011-12,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,GSW,home
18283,132,9,8,49,1,0,13,529,2012,1,6,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,MEM,home
18297,-141,228,9,0,4,0,26,540,2012,1,6,Jump Shot,Jump Shot,2011-12,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,MEM,home
18302,-92,23,2,24,4,0,9,144,2012,1,6,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,MEM,home
18303,-43,116,0,17,4,0,12,17,2012,1,6,Fadeaway Jump Shot,Jump Shot,2011-12,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,MEM,home
18315,102,187,4,31,2,0,21,271,2012,1,1,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,PHX,home
18324,125,247,6,9,3,0,27,369,2012,1,1,Jump Shot,Jump Shot,2011-12,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,PHX,home
18326,-79,134,1,30,3,0,15,90,2012,1,1,Turnaround Fadeaway shot,Jump Shot,2011-12,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,PHX,home
18334,-125,0,1,10,4,0,12,70,2012,1,1,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,PHX,home
18336,114,227,9,34,1,0,25,574,2012,1,2,Jump Shot,Jump Shot,2011-12,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,UTA,away
18344,162,1,5,18,2,0,16,318,2012,1,2,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,UTA,away
18346,-98,168,0,59,2,0,19,59,2012,1,2,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,UTA,away
18347,95,48,0,23,2,0,10,23,2012,1,2,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,UTA,away
18350,-119,172,6,31,3,0,20,391,2012,1,2,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,UTA,away
18352,-128,80,5,27,3,0,15,327,2012,1,2,Fadeaway Jump Shot,Jump Shot,2011-12,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,UTA,away
18364,-65,78,0,51,5,0,10,51,2012,1,2,Fadeaway Jump Shot,Jump Shot,2011-12,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,UTA,away
18366,-4,220,8,26,1,0,22,506,2012,1,4,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,CLE,home
18373,-106,119,6,53,2,0,15,413,2012,1,4,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,CLE,home
18391,42,85,5,16,4,0,9,316,2012,1,4,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,CLE,home
18393,-117,143,4,2,4,0,18,242,2012,1,4,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,CLE,home
18395,-75,164,2,55,4,0,18,175,2012,1,4,Turnaround Jump Shot,Jump Shot,2011-12,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,CLE,home
18400,-43,26,5,54,1,0,5,354,2012,1,5,Turnaround Bank shot,Bank Shot,2011-12,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,LAC,away
18408,31,203,5,0,2,0,20,300,2012,1,5,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,LAC,away
18421,143,127,3,50,4,0,19,230,2012,1,5,Fadeaway Jump Shot,Jump Shot,2011-12,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,LAC,away
18425,189,112,10,46,1,0,21,646,2012,1,0,Fadeaway Jump Shot,Jump Shot,2011-12,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,DAL,home
18443,89,254,7,0,4,0,26,420,2012,1,0,Jump Shot,Jump Shot,2011-12,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,DAL,home
18451,-149,97,4,13,1,0,17,253,2012,1,3,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,MIA,away
18456,100,138,9,55,3,0,17,595,2012,1,3,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,MIA,away
18458,-19,15,5,54,3,0,2,354,2012,1,3,Driving Layup Shot,Layup,2011-12,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,MIA,away
18460,181,195,8,0,4,0,26,480,2012,1,3,Jump Shot,Jump Shot,2011-12,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,MIA,away
18467,-10,23,0,25,4,0,2,25,2012,1,3,Layup Shot,Layup,2011-12,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,MIA,away
18468,-34,157,9,11,1,0,16,551,2012,1,4,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,ORL,away
18475,-16,15,3,5,2,0,2,185,2012,1,4,Layup Shot,Layup,2011-12,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,ORL,away
18485,34,295,5,36,4,0,29,336,2012,1,4,Jump Shot,Jump Shot,2011-12,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,ORL,away
18494,7,42,4,48,1,0,4,288,2012,1,6,Running Layup Shot,Layup,2011-12,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,IND,home
18495,-2,15,4,8,1,0,1,248,2012,1,6,Reverse Dunk Shot,Dunk,2011-12,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,IND,home
18508,141,30,2,18,3,0,14,138,2012,1,6,Turnaround Fadeaway shot,Jump Shot,2011-12,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,IND,home
18530,133,145,7,44,4,0,19,464,2012,1,2,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,LAC,home
18533,-150,129,5,2,4,0,19,302,2012,1,2,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,LAC,home
18547,-134,-17,2,32,3,0,13,152,2012,1,5,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,MIL,away
18548,-210,119,1,53,3,0,24,113,2012,1,5,Jump Shot,Jump Shot,2011-12,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,MIL,away
18553,189,190,5,34,4,0,26,334,2012,1,5,Jump Shot,Jump Shot,2011-12,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,MIL,away
18561,-172,149,1,34,1,0,22,94,2012,1,6,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,MIN,away
18565,-11,4,4,52,2,0,1,292,2012,1,6,Driving Reverse Layup Shot,Layup,2011-12,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,MIN,away
18572,-187,179,11,13,3,0,25,673,2012,1,6,Jump Shot,Jump Shot,2011-12,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,MIN,away
18593,-168,205,4,1,1,0,26,241,2012,1,1,Jump Shot,Jump Shot,2011-12,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,CHA,home
18600,97,86,3,7,2,0,12,187,2012,1,1,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,CHA,home
18621,-152,78,5,50,3,0,17,350,2012,2,4,Jump Bank Shot,Jump Shot,2011-12,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,DEN,away
18629,-16,6,1,59,4,0,1,119,2012,2,4,Driving Layup Shot,Layup,2011-12,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,DEN,away
18637,146,211,2,39,2,0,25,159,2012,2,5,Jump Shot,Jump Shot,2011-12,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,UTA,away
18649,118,209,8,14,1,0,24,494,2012,2,0,Jump Shot,Jump Shot,2011-12,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,PHI,away
18653,143,-27,4,14,1,0,14,254,2012,2,0,Fadeaway Jump Shot,Jump Shot,2011-12,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,PHI,away
18660,230,15,0,3,2,0,23,3,2012,2,0,Jump Shot,Jump Shot,2011-12,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,PHI,away
18671,-57,77,0,31,4,0,9,31,2012,2,0,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,PHI,away
18672,166,214,0,5,4,0,27,5,2012,2,0,Jump Shot,Jump Shot,2011-12,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,PHI,away
18677,-59,116,1,33,2,0,13,93,2012,2,3,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,BOS,away
18681,0,3,8,4,3,0,0,484,2012,2,3,Alley Oop Dunk Shot,Dunk,2011-12,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,BOS,away
18684,1,0,5,52,3,0,0,352,2012,2,3,Dunk Shot,Dunk,2011-12,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,BOS,away
18686,2,44,3,41,3,0,4,221,2012,2,3,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,BOS,away
18689,-164,11,4,9,4,0,16,249,2012,2,3,Fadeaway Jump Shot,Jump Shot,2011-12,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,BOS,away
18690,95,48,3,18,4,0,10,198,2012,2,3,Fadeaway Jump Shot,Jump Shot,2011-12,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,BOS,away
18709,102,135,5,1,3,0,16,301,2012,2,4,Fadeaway Jump Shot,Jump Shot,2011-12,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,NYK,away
18716,-11,6,10,42,4,0,1,642,2012,2,4,Driving Layup Shot,Layup,2011-12,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,NYK,away
18723,-123,-32,2,17,4,0,12,137,2012,2,4,Fadeaway Jump Shot,Jump Shot,2011-12,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,NYK,away
18773,91,23,4,1,2,0,9,241,2012,2,4,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,PHX,home
18782,72,146,3,41,3,0,16,221,2012,2,4,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,PHX,home
18797,1,-2,4,21,2,0,0,261,2012,2,6,Layup Shot,Layup,2011-12,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,PHX,away
18810,-134,206,8,13,4,0,24,493,2012,2,6,Jump Shot,Jump Shot,2011-12,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,PHX,away
18817,81,-2,6,12,1,0,8,372,2012,2,0,Turnaround Fadeaway shot,Jump Shot,2011-12,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,POR,home
18820,7,17,2,37,1,0,1,157,2012,2,0,Driving Layup Shot,Layup,2011-12,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,POR,home
18825,84,258,1,8,2,0,27,68,2012,2,0,Jump Shot,Jump Shot,2011-12,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,POR,home
18837,136,61,6,33,4,0,14,393,2012,2,0,Fadeaway Jump Shot,Jump Shot,2011-12,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,POR,home
18850,78,172,3,53,3,0,18,233,2012,2,2,Pullup Jump shot,Jump Shot,2011-12,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,DAL,away
18857,23,1,11,5,1,0,2,665,2012,2,3,Layup Shot,Layup,2011-12,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,OKC,away
18861,-4,26,6,24,1,0,2,384,2012,2,3,Turnaround Jump Shot,Jump Shot,2011-12,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,OKC,away
18867,-78,142,5,19,2,0,16,319,2012,2,3,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,OKC,away
18870,-119,39,7,45,3,0,12,465,2012,2,3,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,OKC,away
18877,-19,-2,3,44,4,0,1,224,2012,2,3,Reverse Layup Shot,Layup,2011-12,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,OKC,away
18887,-21,22,3,37,1,0,3,217,2012,2,2,Layup Shot,Layup,2011-12,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,MIN,home
18898,-106,131,0,54,3,0,16,54,2012,2,2,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,MIN,home
18900,-112,99,6,7,4,0,14,367,2012,2,2,Turnaround Fadeaway shot,Jump Shot,2011-12,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,MIN,home
18914,-138,91,9,15,3,0,16,555,2012,3,4,Turnaround Fadeaway shot,Jump Shot,2011-12,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,SAC,home
18921,-4,4,0,50,3,0,0,50,2012,3,4,Layup Shot,Layup,2011-12,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,SAC,home
18922,84,63,6,14,4,0,10,374,2012,3,4,Turnaround Bank shot,Bank Shot,2011-12,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,SAC,home
18945,54,121,6,30,4,0,13,390,2012,3,6,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,MIA,home
18947,18,77,3,27,4,0,7,207,2012,3,6,Fadeaway Jump Shot,Jump Shot,2011-12,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,MIA,home
18953,-161,9,6,0,1,0,16,360,2012,3,1,Fadeaway Jump Shot,Jump Shot,2011-12,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,DET,away
18954,-191,168,5,25,1,0,25,325,2012,3,1,Jump Shot,Jump Shot,2011-12,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,DET,away
18957,81,28,5,27,2,0,8,327,2012,3,1,Fadeaway Jump Shot,Jump Shot,2011-12,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,DET,away
18960,-10,159,2,55,2,0,15,175,2012,3,1,Jump Bank Shot,Jump Shot,2011-12,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,DET,away
18973,152,118,0,0,4,0,19,0,2012,3,1,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,DET,away
18983,-15,9,0,48,1,0,1,48,2012,3,2,Layup Shot,Layup,2011-12,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,WAS,away
18990,-114,0,11,6,3,0,11,666,2012,3,2,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,WAS,away
18991,-54,3,10,35,3,0,5,635,2012,3,2,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,WAS,away
18993,-201,127,5,10,3,0,23,310,2012,3,2,Jump Shot,Jump Shot,2011-12,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,WAS,away
18995,113,60,3,30,3,0,12,210,2012,3,2,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,WAS,away
18996,165,17,3,22,3,0,16,202,2012,3,2,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,WAS,away
19003,-89,71,5,0,4,0,11,300,2012,3,2,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,WAS,away
19014,39,164,2,36,1,0,16,156,2012,3,4,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,MIN,away
19015,45,164,0,32,1,0,17,32,2012,3,4,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,MIN,away
19019,-19,61,2,42,2,0,6,162,2012,3,4,Running Jump Shot,Jump Shot,2011-12,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,MIN,away
19028,-4,112,1,8,3,0,11,68,2012,3,4,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,MIN,away
19038,-13,6,2,28,1,0,1,148,2012,3,6,Layup Shot,Layup,2011-12,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,BOS,home
19040,7,22,0,22,1,0,2,22,2012,3,6,Layup Shot,Layup,2011-12,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,BOS,home
19046,-79,242,9,30,3,0,25,570,2012,3,6,Jump Shot,Jump Shot,2011-12,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,BOS,home
19051,26,260,3,42,4,0,26,222,2012,3,6,Jump Shot,Jump Shot,2011-12,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,BOS,home
19054,6,7,8,43,1,0,0,523,2012,3,1,Alley Oop Dunk Shot,Dunk,2011-12,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,MEM,away
19056,99,146,2,18,1,0,17,138,2012,3,1,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,MEM,away
19074,209,17,3,30,5,0,20,210,2012,3,1,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,MEM,away
19085,21,52,6,23,2,0,5,383,2012,3,2,Floating Jump shot,Jump Shot,2011-12,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,NOH,away
19099,0,6,4,25,5,0,0,265,2012,3,2,Dunk Shot,Dunk,2011-12,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,NOH,away
19124,-52,97,3,7,1,0,11,187,2012,3,6,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,UTA,home
19134,-103,77,3,11,3,0,12,191,2012,3,6,Fadeaway Jump Shot,Jump Shot,2011-12,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,UTA,home
19141,-116,230,0,1,4,0,25,1,2012,3,6,Jump Shot,Jump Shot,2011-12,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,UTA,home
19146,37,60,2,23,1,0,7,143,2012,3,1,Running Jump Shot,Jump Shot,2011-12,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,HOU,away
19150,-116,115,3,24,2,0,16,204,2012,3,1,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,HOU,away
19170,-116,219,10,38,1,0,24,638,2012,3,2,Jump Shot,Jump Shot,2011-12,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,DAL,away
19176,230,-2,5,52,2,0,23,352,2012,3,2,Jump Shot,Jump Shot,2011-12,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,DAL,away
19187,-147,131,8,56,1,0,19,536,2012,3,4,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,POR,home
19189,-182,101,6,50,1,0,20,410,2012,3,4,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,POR,home
19202,99,162,0,40,3,0,18,40,2012,3,4,Fadeaway Jump Shot,Jump Shot,2011-12,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,POR,home
19208,-138,127,6,40,2,0,18,400,2012,3,6,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,MEM,home
19209,-166,208,3,24,2,0,26,204,2012,3,6,Jump Shot,Jump Shot,2011-12,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,MEM,home
19210,15,7,1,32,2,0,1,92,2012,3,6,Driving Layup Shot,Layup,2011-12,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,MEM,home
19216,95,168,8,35,4,0,19,515,2012,3,6,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,MEM,home
19217,-146,28,5,52,4,0,14,352,2012,3,6,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,MEM,home
19218,-34,14,0,34,4,0,3,34,2012,3,6,Dunk Shot,Dunk,2011-12,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,MEM,home
19223,-5,89,6,13,1,0,8,373,2012,3,1,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,GSW,away
19240,-146,217,1,37,4,0,26,97,2012,3,1,Jump Shot,Jump Shot,2011-12,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,GSW,away
19246,-19,9,7,48,1,0,2,468,2012,3,3,Layup Shot,Layup,2011-12,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,OKC,home
19269,196,146,2,57,1,0,24,177,2012,3,5,Jump Shot,Jump Shot,2011-12,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,NOH,home
19275,23,47,10,22,3,0,5,622,2012,3,5,Putback Layup Shot,Layup,2011-12,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,NOH,home
19287,-142,118,5,6,4,0,18,306,2012,3,5,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,NOH,home
19298,129,145,1,21,1,0,19,81,2012,4,6,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,GSW,home
19303,-160,82,0,28,2,0,17,28,2012,4,6,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,GSW,home
19313,51,80,4,44,4,0,9,284,2012,4,6,Fadeaway Jump Shot,Jump Shot,2011-12,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,GSW,home
19325,170,214,0,36,2,0,27,36,2012,4,1,Jump Shot,Jump Shot,2011-12,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,NJN,home
19326,100,233,10,13,3,0,25,613,2012,4,1,Jump Shot,Jump Shot,2011-12,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,NJN,home
19328,1,160,4,6,3,0,16,246,2012,4,1,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,NJN,home
19330,-48,208,0,37,3,0,21,37,2012,4,1,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,NJN,home
19340,99,86,1,54,1,0,13,114,2012,4,2,Turnaround Jump Shot,Jump Shot,2011-12,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,LAC,away
19342,144,71,0,23,1,0,16,23,2012,4,2,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,LAC,away
19343,151,97,1,38,2,0,17,98,2012,4,2,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,LAC,away
19344,94,94,11,9,3,0,13,669,2012,4,2,Turnaround Fadeaway shot,Jump Shot,2011-12,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,LAC,away
19363,-141,230,0,51,2,0,26,51,2012,4,4,Jump Shot,Jump Shot,2011-12,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,HOU,home
19364,-111,89,10,29,3,0,14,629,2012,4,4,Turnaround Jump Shot,Jump Shot,2011-12,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,HOU,home
19371,-174,214,0,2,4,0,27,2,2012,4,4,Jump Shot,Jump Shot,2011-12,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,HOU,home
19376,-64,91,4,12,2,0,11,252,2012,4,4,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,SAS,away
19377,-204,154,0,59,2,0,25,59,2012,4,4,Jump Shot,Jump Shot,2011-12,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,SAS,away
19381,-11,149,6,31,3,0,14,391,2012,4,4,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,SAS,away
19384,21,4,11,43,1,0,2,703,2012,4,6,Layup Shot,Layup,2011-12,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,OKC,home
19390,16,22,5,0,2,0,2,300,2012,4,6,Layup Shot,Layup,2011-12,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,OKC,home
